"external_gene_name","entrezgene_id","transcript_biotype"
"R3hdm2",71750,"protein_coding"
"Stx12",100226,"protein_coding"
"Wdr26",226757,"protein_coding"
"Clcn7",26373,"protein_coding"
"Vrk3",101568,"protein_coding"
"Gapt",238875,"protein_coding"
"Neto2",74513,"protein_coding"
"Noct",12457,"protein_coding"
"Zfp346",26919,"protein_coding"
"Dnajc7",56354,"protein_coding"
"Elovl6",170439,"protein_coding"
"Odf1",18285,"protein_coding"
"Espn",56226,"protein_coding"
"Fth1",14319,"protein_coding"
"Klf10",21847,"protein_coding"
"Piwil4",330890,"protein_coding"
"Cct8",12469,"protein_coding"
"Mtif3",76366,"protein_coding"
"Arhgef11",213498,"protein_coding"
"Nfatc1",18018,"protein_coding"
"Itfg1",71927,"protein_coding"
"Klhl41",228003,"protein_coding"
"Best1",24115,"protein_coding"
"4921507P07Rik",70821,"protein_coding"
"Arl4a",11861,"protein_coding"
"Ano6",105722,"protein_coding"
"Bpifb1",228801,"protein_coding"
"Hps1",192236,"protein_coding"
"Pcgf3",69587,"protein_coding"
"4930447C04Rik",75801,"protein_coding"
"Gm17617",NA,"protein_coding"
"Mbtps1",56453,"protein_coding"
"Plk2",20620,"protein_coding"
"Psg19",26439,"protein_coding"
"Tes",21753,"protein_coding"
"Csk",12988,"protein_coding"
"Psg17",26437,"protein_coding"
"Ccdc120",54648,"protein_coding"
"Atf5",107503,"protein_coding"
"Bpifb5",228802,"protein_coding"
"Insig2",72999,"protein_coding"
"Ssr1",107513,"protein_coding"
"Npvf",60531,"protein_coding"
"Lnx2",140887,"protein_coding"
"Chd2",244059,"protein_coding"
"Tmem192",73067,"protein_coding"
"Itih5",209378,"protein_coding"
"Six6",20476,"protein_coding"
"Cav2",12390,"protein_coding"
"Morc4",75746,"protein_coding"
"Map3k7cl",224419,"protein_coding"
"Six1",20471,"protein_coding"
"Cplx1",12889,"protein_coding"
"Bach1",12013,"protein_coding"
"Far2",330450,"protein_coding"
"Fgfr4",14186,"protein_coding"
"Fastkd1",320720,"protein_coding"
"Six4",20474,"protein_coding"
"Mfsd6",98682,"protein_coding"
"Myl12b",67938,"protein_coding"
"Nop14",75416,"protein_coding"
"Scin",20259,"protein_coding"
"Grik1",14805,"protein_coding"
"Azin1",54375,"protein_coding"
"Trim75",333307,"protein_coding"
"Synpr",72003,"protein_coding"
"Trim60",234329,"protein_coding"
"Trim61",260296,"protein_coding"
"Gm49909",NA,"protein_coding"
"Tulp4",68842,"protein_coding"
"Phkb",102093,"protein_coding"
"Lrrc71",74485,"protein_coding"
"Actbl2",238880,"protein_coding"
"Cage1",71213,"protein_coding"
"Polr1d",20018,"protein_coding"
"Sntn",218739,"protein_coding"
"Cnih3",72978,"protein_coding"
"Gnl3",30877,"protein_coding"
"Ip6k1",27399,"protein_coding"
"Gsx1",14842,"protein_coding"
"Bpifb9a",71425,"protein_coding"
"Nfe2l3",18025,"protein_coding"
"Egf",13645,"protein_coding"
"Lsmem1",380755,"protein_coding"
"Nsd1",18193,"protein_coding"
"Pdx1",18609,"protein_coding"
"Nup62",18226,"protein_coding"
"Slc25a26",67582,"protein_coding"
"Aanat",11298,"protein_coding"
"Cdx2",12591,"protein_coding"
"Mnat1",17420,"protein_coding"
"Inpp1",16329,"protein_coding"
"Arid2",77044,"protein_coding"
"Tub",22141,"protein_coding"
"Ccdc154",207209,"protein_coding"
"Urad",231903,"protein_coding"
"Bpifb9b",433492,"protein_coding"
"Kcnip1",70357,"protein_coding"
"Grk4",14772,"protein_coding"
"Ccdc121rt1",403180,"protein_coding"
"Hibch",227095,"protein_coding"
"Cdk5rap1",66971,"protein_coding"
"Trmt5",76357,"protein_coding"
"Atp9b",50771,"protein_coding"
"Fut4",14345,"protein_coding"
"Hpse2",545291,"protein_coding"
"1700012B09Rik",69325,"protein_coding"
"Marchf1",72925,"protein_coding"
"Slc38a6",625098,"protein_coding"
"Cav1",12389,"protein_coding"
"Rab3il1",74760,"protein_coding"
"Ankrd49",56503,"protein_coding"
"Dmtn",13829,"protein_coding"
"Scaf11",72193,"protein_coding"
"Gmppb",331026,"protein_coding"
"Kcnmb1",16533,"protein_coding"
"Lrig1",16206,"protein_coding"
"Ccdc93",70829,"protein_coding"
"Mill2",243864,"protein_coding"
"Flt3",14255,"protein_coding"
"Percc1",102643076,"protein_coding"
"Nkiras2",71966,"protein_coding"
"BC003965",214489,"protein_coding"
"Ikbkg",16151,"protein_coding"
"Snta1",20648,"protein_coding"
"Rab24",19336,"protein_coding"
"Myl12a",67268,"protein_coding"
"Cldn17",239931,"protein_coding"
"Cldn8",54420,"protein_coding"
"Krtap24-1",239932,"protein_coding"
"2310079G19Rik",69699,"protein_coding"
"Riok1",71340,"protein_coding"
"Ifrd1",15982,"protein_coding"
"Krtap26-1",69533,"protein_coding"
"Krtap27-1",239933,"protein_coding"
"2310061N02Rik",69661,"protein_coding"
"Ctsh",13036,"protein_coding"
"Itga10",213119,"protein_coding"
"Slc38a1",105727,"protein_coding"
"Krtap13-1",268905,"protein_coding"
"Krtap13",16699,"protein_coding"
"Myo15a",17910,"protein_coding"
"2310034C09Rik",117172,"protein_coding"
"2310057N15Rik",69696,"protein_coding"
"Sfmbt2",353282,"protein_coding"
"Ric3",320360,"protein_coding"
"Gm5965",546672,"protein_coding"
"Clip1",56430,"protein_coding"
"Gm20741",NA,"protein_coding"
"Tma16",66282,"protein_coding"
"Or1f19",258859,"protein_coding"
"Krtap14",23927,"protein_coding"
"Tmem181a",77106,"protein_coding"
"Krtap15",26560,"protein_coding"
"Krtap19-1",170657,"protein_coding"
"Krtap19-2",170651,"protein_coding"
"Krtap19-3",77918,"protein_coding"
"Krtap19-4",170654,"protein_coding"
"Cnnm1",83674,"protein_coding"
"Krtap19-5",16704,"protein_coding"
"Krtap19-9b",170939,"protein_coding"
"Pglyrp1",21946,"protein_coding"
"Krtap16-3",71369,"protein_coding"
"Krtap22-2",68740,"protein_coding"
"Gm10229",100040201,"protein_coding"
"Krtap6-1",16700,"protein_coding"
"Slc38a2",67760,"protein_coding"
"Tktl2",74419,"protein_coding"
"Gm10228",100040214,"protein_coding"
"Krtap6-5",68484,"protein_coding"
"Il4i1",14204,"protein_coding"
"Il4i1",100328588,"protein_coding"
"1110025L11Rik",68637,"protein_coding"
"Npy5r",18168,"protein_coding"
"Krtap6-3",100040249,"protein_coding"
"Gm6358",102636839,"protein_coding"
"Gm6358",102637070,"protein_coding"
"Gm6358",102638887,"protein_coding"
"Vwf",22371,"protein_coding"
"Mefv",54483,"protein_coding"
"Npy1r",18166,"protein_coding"
"Tmem30b",238257,"protein_coding"
"Naf1",234344,"protein_coding"
"Ankrd35",213121,"protein_coding"
"Prelid1",66494,"protein_coding"
"Unc79",217843,"protein_coding"
"Dcaf13",223499,"protein_coding"
"Got1",14718,"protein_coding"
"Dynlt1a",100310872,"protein_coding"
"Gpbp1",73274,"protein_coding"
"Htr5b",15564,"protein_coding"
"Sorl1",20660,"protein_coding"
"1700019D03Rik",67080,"protein_coding"
"Nat1",17960,"protein_coding"
"Nat2",17961,"protein_coding"
"Unkl",74154,"protein_coding"
"Slc38a4",69354,"protein_coding"
"Nat3",17962,"protein_coding"
"Elf2",69257,"protein_coding"
"Fam174b",100038347,"protein_coding"
"Nkx2-3",18089,"protein_coding"
"Psd3",234353,"protein_coding"
"Gm10061",102637192,"protein_coding"
"Slc25a28",246696,"protein_coding"
"Mstn",17700,"protein_coding"
"Gm9789",640627,"protein_coding"
"Gm7735",102637417,"protein_coding"
"Gm7735",115488619,"protein_coding"
"1110057P08Rik",NA,"protein_coding"
"Zfp263",74120,"protein_coding"
"Lmo1",109594,"protein_coding"
"Fads3",60527,"protein_coding"
"Dnah14",240960,"protein_coding"
"Sc5d",235293,"protein_coding"
"Or2c1",18312,"protein_coding"
"St8sia2",20450,"protein_coding"
"Zfp174",385674,"protein_coding"
"Zfp597",71063,"protein_coding"
"Dynlt1b",21648,"protein_coding"
"Ppig",228005,"protein_coding"
"Naa60",74763,"protein_coding"
"Mre11a",17535,"protein_coding"
"Gnptg",214505,"protein_coding"
"Ccdc61",232933,"protein_coding"
"Fgf17",14171,"protein_coding"
"Amigo2",105827,"protein_coding"
"Sall3",20689,"protein_coding"
"Pced1b",239647,"protein_coding"
"Npm2",328440,"protein_coding"
"Rpap3",71919,"protein_coding"
"Tsr3",68327,"protein_coding"
"Entpd7",93685,"protein_coding"
"Ddx18",66942,"protein_coding"
"Gm49496",NA,"protein_coding"
"Mxd3",17121,"protein_coding"
"Galr1",14427,"protein_coding"
"Dynlt1c",100040563,"protein_coding"
"Tmem260",218989,"protein_coding"
"Endou",19011,"protein_coding"
"Mbp",17196,"protein_coding"
"G6pdx",14381,"protein_coding"
"Itgal",16408,"protein_coding"
"Dynlt1f",100040531,"protein_coding"
"Lman2",66890,"protein_coding"
"Sytl3",83672,"protein_coding"
"Fads2",56473,"protein_coding"
"Dsp",109620,"protein_coding"
"Sp100",20684,"protein_coding"
"Ctag2l1",628456,"protein_coding"
"Rims2",116838,"protein_coding"
"Gm20695",NA,"protein_coding"
"Rbm41",237073,"protein_coding"
"1700037C18Rik",73261,"protein_coding"
"1700037C18Rik",105246059,"protein_coding"
"Cox15",226139,"protein_coding"
"Rgs14",51791,"protein_coding"
"Cluap1",76779,"protein_coding"
"Met",17295,"protein_coding"
"Hes2",15206,"protein_coding"
"Agbl4",78933,"protein_coding"
"Morf4l1",21761,"protein_coding"
"Morf4l1",627352,"protein_coding"
"Fads1",76267,"protein_coding"
"Pfkp",56421,"protein_coding"
"Prkch",18755,"protein_coding"
"Ros1",19886,"protein_coding"
"Sh2d4a",72281,"protein_coding"
"Nlrc3",268857,"protein_coding"
"Ccdc173",75051,"protein_coding"
"Or7r1",NA,"protein_coding"
"Ezr",22350,"protein_coding"
"Or13ae2",258393,"protein_coding"
"Pwwp4c",434797,"protein_coding"
"Csgalnact1",234356,"protein_coding"
"Cutc",66388,"protein_coding"
"Ctag2l2",628518,"protein_coding"
"Phka2",110094,"protein_coding"
"Capza2",12343,"protein_coding"
"Zfp277",246196,"protein_coding"
"Fam76a",230789,"protein_coding"
"Phospho2",73373,"protein_coding"
"Mgarp",67749,"protein_coding"
"Rsph3b",100037282,"protein_coding"
"Tagap1",380608,"protein_coding"
"Fen1",14156,"protein_coding"
"Myom1",17929,"protein_coding"
"Otx2",18424,"protein_coding"
"Tmem258",69038,"protein_coding"
"Urm1",68205,"protein_coding"
"Prima1",170952,"protein_coding"
"Slx4",52864,"protein_coding"
"Abcc2",12780,"protein_coding"
"Ano2",243634,"protein_coding"
"Gpr83",14608,"protein_coding"
"Bend5",67621,"protein_coding"
"Ndufc1",66377,"protein_coding"
"Tecta",21683,"protein_coding"
"Cbfa2t2",12396,"protein_coding"
"Fam181a",100504156,"protein_coding"
"Asb2",65256,"protein_coding"
"Pias3",229615,"protein_coding"
"4933402J07Rik",330820,"protein_coding"
"Dcstamp",75766,"protein_coding"
"Acot7",70025,"protein_coding"
"Ints10",70885,"protein_coding"
"Dnase1",13419,"protein_coding"
"Dnmbp",71972,"protein_coding"
"Kit",16590,"protein_coding"
"Dpys",64705,"protein_coding"
"Otub2",68149,"protein_coding"
"Exoc5",105504,"protein_coding"
"Stac3",237611,"protein_coding"
"Ntf3",18205,"protein_coding"
"Hnrnpa2b1",53379,"protein_coding"
"Izumo1r",64931,"protein_coding"
"Nova2",384569,"protein_coding"
"Gpr153",100129,"protein_coding"
"Lrp12",239393,"protein_coding"
"Ndufa4l2",407790,"protein_coding"
"Pwwp4d",546325,"protein_coding"
"Rps16",20055,"protein_coding"
"Ddx24",27225,"protein_coding"
"Dcbld1",66686,"protein_coding"
"Eif4g1",208643,"protein_coding"
"Hes3",15207,"protein_coding"
"Nup62cl",279706,"protein_coding"
"Xpo7",65246,"protein_coding"
"Nanos2",378430,"protein_coding"
"Fgr",14191,"protein_coding"
"9330182O14Rik",328531,"protein_coding"
"Zfp768",233890,"protein_coding"
"Lbr",98386,"protein_coding"
"4930469K13Rik",76874,"protein_coding"
"Zfpm2",22762,"protein_coding"
"Arid3b",56380,"protein_coding"
"Mypop",232934,"protein_coding"
"Zfp385c",278304,"protein_coding"
"Tbc1d17",233204,"protein_coding"
"Myrf",225908,"protein_coding"
"Snrnp48",67797,"protein_coding"
"Rapgef3",223864,"protein_coding"
"Fam13c",71721,"protein_coding"
"Syt16",238266,"protein_coding"
"Rhbdf2",217344,"protein_coding"
"Dnaaf6b",331537,"protein_coding"
"Klhl23",277396,"protein_coding"
"A630001G21Rik",319997,"protein_coding"
"Ppef1",237178,"protein_coding"
"Gm11042",NA,"protein_coding"
"Rnaset2b",68195,"protein_coding"
"Zfp423",94187,"protein_coding"
"Kcnh5",238271,"protein_coding"
"Icmt",57295,"protein_coding"
"Cercam",99151,"protein_coding"
"Cab39",12283,"protein_coding"
"Dock4",238130,"protein_coding"
"Panx1",55991,"protein_coding"
"Rs1",20147,"protein_coding"
"Ahdc1",230793,"protein_coding"
"Zfp747",269997,"protein_coding"
"Bmp6",12161,"protein_coding"
"Zfp236",329002,"protein_coding"
"Irf2bp1",272359,"protein_coding"
"Frmpd3",245643,"protein_coding"
"Foxa3",15377,"protein_coding"
"Gm1604b",381059,"protein_coding"
"Hephl1",244698,"protein_coding"
"9130019O22Rik",78921,"protein_coding"
"Baiap3",545192,"protein_coding"
"Alkbh5",268420,"protein_coding"
"Mier3",218613,"protein_coding"
"Itm2c",64294,"protein_coding"
"E430018J23Rik",101604,"protein_coding"
"Cygb",114886,"protein_coding"
"Shmt2",108037,"protein_coding"
"Naa15",74838,"protein_coding"
"Cnep1r1",382030,"protein_coding"
"Capn3",12335,"protein_coding"
"Tbcel",272589,"protein_coding"
"Dhx58",80861,"protein_coding"
"Gab3",210710,"protein_coding"
"Gab3",100503280,"protein_coding"
"4933407L21Rik",NA,"protein_coding"
"Slco3a1",108116,"protein_coding"
"Gpr55",227326,"protein_coding"
"Dpp10",269109,"protein_coding"
"Gak",231580,"protein_coding"
"Tafa1",320265,"protein_coding"
"Spata6",67946,"protein_coding"
"Prcd",100038570,"protein_coding"
"1700123L14Rik",NA,"protein_coding"
"Kcna5",16493,"protein_coding"
"Lpl",16956,"protein_coding"
"Prps1",19139,"protein_coding"
"Tafa4",320701,"protein_coding"
"Nxph4",104080,"protein_coding"
"Gopc",94221,"protein_coding"
"Kcna1",16485,"protein_coding"
"Lcp2",16822,"protein_coding"
"Kcna6",16494,"protein_coding"
"Cpn1",93721,"protein_coding"
"Zfp764",233893,"protein_coding"
"Eogt",101351,"protein_coding"
"Zfp516",329003,"protein_coding"
"Stk33",117229,"protein_coding"
"Tsc22d3",14605,"protein_coding"
"Dagla",269060,"protein_coding"
"Nudt17",78373,"protein_coding"
"Grik4",110637,"protein_coding"
"Slc34a1",20505,"protein_coding"
"Gm26741",NA,"protein_coding"
"Nepn",66650,"protein_coding"
"Foxi1",14233,"protein_coding"
"Ndufa9",66108,"protein_coding"
"St6galnac2",20446,"protein_coding"
"Tfe3",209446,"protein_coding"
"Zfp407",240476,"protein_coding"
"Cyp2c23",226143,"protein_coding"
"Col25a1",77018,"protein_coding"
"Nus1",52014,"protein_coding"
"Cndp1",338403,"protein_coding"
"Phyhipl",70911,"protein_coding"
"Phyhipl",319646,"protein_coding"
"St6galnac2",NA,"protein_coding"
"Slc18a1",110877,"protein_coding"
"Kat2a",14534,"protein_coding"
"Erlin1",226144,"protein_coding"
"Ubl7",69459,"protein_coding"
"Dok2",13449,"protein_coding"
"Cbx3",12417,"protein_coding"
"Cndp2",66054,"protein_coding"
"Ap5m1",74385,"protein_coding"
"Pfn3",75477,"protein_coding"
"Zfp688",69234,"protein_coding"
"Adarb2",94191,"protein_coding"
"Heatr3",234549,"protein_coding"
"Rps6ka2",20112,"protein_coding"
"Rnf207",433809,"protein_coding"
"Ube2w",66799,"protein_coding"
"Rhoj",80837,"protein_coding"
"Mgst2",211666,"protein_coding"
"Slc35f1",215085,"protein_coding"
"Chuk",12675,"protein_coding"
"Akt1s1",67605,"protein_coding"
"Dnah7a",627872,"protein_coding"
"Cep85l",100038725,"protein_coding"
"Maml3",433586,"protein_coding"
"F12",58992,"protein_coding"
"Dipk1c",240479,"protein_coding"
"Naa30",70646,"protein_coding"
"Akap3",11642,"protein_coding"
"Lpin2",64898,"protein_coding"
"Gphb5",217674,"protein_coding"
"Pear1",73182,"protein_coding"
"Immp2l",93757,"protein_coding"
"Pln",18821,"protein_coding"
"Zfp689",71131,"protein_coding"
"Hspb9",75482,"protein_coding"
"Gfra2",14586,"protein_coding"
"Tmf1",232286,"protein_coding"
"Gm17266",100503964,"protein_coding"
"Sympk",68188,"protein_coding"
"Map3k1",26401,"protein_coding"
"Cyb5a",109672,"protein_coding"
"Sema7a",20361,"protein_coding"
"Lrp1",16971,"protein_coding"
"Dock2",94176,"protein_coding"
"Lrrn3",16981,"protein_coding"
"Htt",15194,"protein_coding"
"Atp6v1b2",11966,"protein_coding"
"Wasf2",242687,"protein_coding"
"Adamts7",108153,"protein_coding"
"Ifi27",52668,"protein_coding"
"Stk17b",98267,"protein_coding"
"Ergic2",67456,"protein_coding"
"Fbxo15",50764,"protein_coding"
"Ankrd55",77318,"protein_coding"
"Actr3",74117,"protein_coding"
"Timm21",67105,"protein_coding"
"Gpr3",14748,"protein_coding"
"Gm9195",NA,"protein_coding"
"Lzts1",211134,"protein_coding"
"Rpl22",19934,"protein_coding"
"ccdc198",67082,"protein_coding"
"Zfp930",234358,"protein_coding"
"Tcp10a",21461,"protein_coding"
"D130040H23Rik",211135,"protein_coding"
"Gm10033",378466,"protein_coding"
"Tent4b",214627,"protein_coding"
"Neto1",246317,"protein_coding"
"Prr14",233895,"protein_coding"
"St6galnac1",20445,"protein_coding"
"Cd164l2",69655,"protein_coding"
"Slc35f4",75288,"protein_coding"
"Llgl1",16897,"protein_coding"
"Cbln2",12405,"protein_coding"
"Map3k6",53608,"protein_coding"
"Slc48a1",67739,"protein_coding"
"Cwf19l1",72502,"protein_coding"
"Txndc5",105245,"protein_coding"
"Bhmt1b",NA,"protein_coding"
"Oxr1",170719,"protein_coding"
"Fndc3a",319448,"protein_coding"
"Socs6",54607,"protein_coding"
"Rsph6a",83434,"protein_coding"
"Stat6",20852,"protein_coding"
"Ppp2r5e",26932,"protein_coding"
"Gmip",78816,"protein_coding"
"Dkc1",245474,"protein_coding"
"Rttn",246102,"protein_coding"
"Eloc",67923,"protein_coding"
"Slc5a9",230612,"protein_coding"
"Sv2b",64176,"protein_coding"
"Syt7",54525,"protein_coding"
"Bicc1",83675,"protein_coding"
"Ttll2",100216474,"protein_coding"
"Gm49630",NA,"protein_coding"
"Dnajb9",27362,"protein_coding"
"Ube2i",22196,"protein_coding"
"Ifi27l2a",76933,"protein_coding"
"Kdr",16542,"protein_coding"
"Armh4",67419,"protein_coding"
"Wdr89",72338,"protein_coding"
"Rplp2-ps1",NA,"protein_coding"
"Ifi27l2b",217845,"protein_coding"
"Slc35f5",74150,"protein_coding"
"Sgpp1",81535,"protein_coding"
"Insyn2b",574403,"protein_coding"
"Pnpla8",67452,"protein_coding"
"Rab5c",19345,"protein_coding"
"Dmwd",13401,"protein_coding"
"Or4n5",258487,"protein_coding"
"Cyp11a1",13070,"protein_coding"
"Or4l1",259147,"protein_coding"
"Or4l15",258485,"protein_coding"
"Or4k15b",258314,"protein_coding"
"Tmem70",70397,"protein_coding"
"Skint8",639774,"protein_coding"
"Mid2",23947,"protein_coding"
"Trim66",330627,"protein_coding"
"Cysltr2",70086,"protein_coding"
"Mxra7",67622,"protein_coding"
"Tbc1d2b",67016,"protein_coding"
"Cd226",225825,"protein_coding"
"Gpr39",71111,"protein_coding"
"Ly96",17087,"protein_coding"
"Chd5",269610,"protein_coding"
"Or4k15c",258313,"protein_coding"
"Spdl1",70385,"protein_coding"
"Lpar2",53978,"protein_coding"
"Or4k15",258316,"protein_coding"
"Lypd1",72585,"protein_coding"
"Or4k1",258039,"protein_coding"
"Arhgef12",69632,"protein_coding"
"Msantd1",403174,"protein_coding"
"Or4k5",258275,"protein_coding"
"Cdkl5",382253,"protein_coding"
"Or4k2",258486,"protein_coding"
"Adcy7",11513,"protein_coding"
"Jph1",57339,"protein_coding"
"Or4k6",258360,"protein_coding"
"Zcchc8",70650,"protein_coding"
"Jmjd6",107817,"protein_coding"
"Prss34",328780,"protein_coding"
"Or4n4",258659,"protein_coding"
"Dyrk4",101320,"protein_coding"
"Or4n4b",258657,"protein_coding"
"Ppp4r4",74521,"protein_coding"
"Gdap1",14545,"protein_coding"
"Unc93a2",667055,"protein_coding"
"Or4m1",258658,"protein_coding"
"Mcm9",71567,"protein_coding"
"Or4q3",257909,"protein_coding"
"Tlr11",239081,"protein_coding"
"Or11j4",258660,"protein_coding"
"Or11g1",258662,"protein_coding"
"Or11g24",258663,"protein_coding"
"Or11g7",258661,"protein_coding"
"Prss28",114661,"protein_coding"
"Or11g25",258233,"protein_coding"
"Kcnh4",380728,"protein_coding"
"Or11g26",258422,"protein_coding"
"Rad51ap1",19362,"protein_coding"
"Or11g27",219019,"protein_coding"
"Emilin2",246707,"protein_coding"
"Nid2",18074,"protein_coding"
"Hecw2",329152,"protein_coding"
"Dok6",623279,"protein_coding"
"Skint7",328505,"protein_coding"
"Rpl27a",26451,"protein_coding"
"Snx10",71982,"protein_coding"
"Tlcd5",235300,"protein_coding"
"Hcrt",15171,"protein_coding"
"Fbrs",14123,"protein_coding"
"Tmx3",67988,"protein_coding"
"Nab2",17937,"protein_coding"
"Mettl23",74319,"protein_coding"
"Zic1",22771,"protein_coding"
"Sytl1",269589,"protein_coding"
"Pou2f3",18988,"protein_coding"
"Slit3",20564,"protein_coding"
"Srd5a3",57357,"protein_coding"
"Gja6",414089,"protein_coding"
"Wdr37",207615,"protein_coding"
"Zic3",22773,"protein_coding"
"Asf1a",66403,"protein_coding"
"D6Wsu163e",28040,"protein_coding"
"Rtraf",68045,"protein_coding"
"Lrrc10b",278795,"protein_coding"
"Flii",14248,"protein_coding"
"Bloc1s2",73689,"protein_coding"
"Polr3c",74414,"protein_coding"
"Serpina10",217847,"protein_coding"
"Gm45871",108168395,"protein_coding"
"Nemp1",72243,"protein_coding"
"Nemp1",210035,"protein_coding"
"Rbbp8",225182,"protein_coding"
"Mpp1",17524,"protein_coding"
"Pkd2l1",329064,"protein_coding"
"Prss29",114662,"protein_coding"
"Tmem175",72392,"protein_coding"
"Serpina6",12401,"protein_coding"
"Oaf",102644,"protein_coding"
"Pi15",94227,"protein_coding"
"Plekhg2",101497,"protein_coding"
"Gng2",14702,"protein_coding"
"Serpina16",194604,"protein_coding"
"Tpsab1",100503895,"protein_coding"
"Zic4",22774,"protein_coding"
"Serpina1f",68348,"protein_coding"
"Uba3",22200,"protein_coding"
