Cluster	cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
e	e	GO:0000723	telomere maintenance	54/2448	153/28928	0.352941176470588	4.17070357554787	11.9561706690529	1.47412440588008e-20	1.83606899404724e-18	1.4368173380493e-18	Hnrnpd/Nhp2/Smg5/Cct3/Ccne1/Pnkp/Ruvbl2/Hnrnpa2b1/Tinf2/Cct4/Naf1/Actr8/Uchl5/Rad51d/Rad50/Pinx1/Cct5/Myc/Xrcc6/Prkdc/Parn/Hsp90ab1/Gnl3l/Cct8/Parp1/Nvl/Nop10/Nat10/Rad51/Gar1/Rpa2/Cct6a/Mapkapk5/Pot1a/Cct7/Ruvbl1/Mre11a/Atr/Recql4/Cct2/Ino80/Rif1/Pml/Zfp365/Rtel1/Hnrnpu/Brca2/Shld2/Gnl3/Upf1/Tcp1/Ptges3/Hus1b/Shld3	54
e	e	GO:0032200	telomere organization	55/2448	159/28928	0.345911949685535	4.08763924857155	11.8702849928276	1.93427789204054e-20	2.35901307916778e-18	1.84604767240361e-18	Hnrnpd/Nhp2/Smg5/Cct3/Ccne1/Pnkp/Ruvbl2/Hnrnpa2b1/Tinf2/Cct4/Naf1/Actr8/Uchl5/Rad51d/Rad50/Pinx1/Cct5/Myc/Xrcc6/Prkdc/Parn/Hsp90ab1/Gnl3l/Cct8/Parp1/Nvl/Hat1/Nop10/Nat10/Rad51/Gar1/Rpa2/Cct6a/Mapkapk5/Pot1a/Cct7/Ruvbl1/Mre11a/Atr/Recql4/Cct2/Ino80/Rif1/Pml/Zfp365/Rtel1/Hnrnpu/Brca2/Shld2/Gnl3/Upf1/Tcp1/Ptges3/Hus1b/Shld3	55
e	e	GO:0008033	tRNA processing	48/2448	128/28928	0.375	4.43137254901961	11.8297353173874	1.05537606367784e-19	1.16569273146605e-17	9.12213829022034e-18	Rtcb/Trmt1/Trmt10a/Osgep/Mettl1/Dus3l/Thg1l/Trnt1/Lage3/Elac2/Dus4l/Rpp40/Nsun2/Rtraf/Elp3/Qtrt2/Rpp14/Wdr4/Thada/Elp2/Rpp21/Rpp30/Dus1l/Nat10/Cdk5rap1/Trmo/Elp1/Trit1/Yrdc/Thumpd3/Thumpd1/Adat1/Rpusd4/Mto1/Trmt5/Ddx1/Trmt6/Tsen2/Trmt10c/Tyw5/Ctu2/Pusl1/Elp6/Tyw1/Pus7/Trmt61a/Kti12/Gon7	48
e	e	GO:0098813	nuclear chromosome segregation	82/2448	328/28928	0.25	2.95424836601307	10.8226117022846	1.85560939816658e-19	1.97504316670312e-17	1.54557169393703e-17	Kpnb1/Ccne1/Akap8l/Syce2/Tpr/Cdc20/Cdt1/Tex11/Ncapg/Map1s/Psmc3ip/Fbxo5/Usp44/Sycp3/Top2a/4930447C04Rik/Trip13/Pinx1/Dcaf13/Dmc1/Smarcd1/Majin/Cdca5/Smc3/Cpeb1/BC005624/Kif18a/Terb2/Bub1/Aurka/Ect2/Sycp1/Smc2/Ndc1/Nudc/Cdca8/Rcc1/Kntc1/Ran/Cit/Actb/Mad2l1/Anapc15/Lcmt1/Plk1/Bccip/Mre11a/Tex12/Ccnb2/Zwilch/Dync1li1/Mlh1/Rangrf/Mnd1/Fancd2/Ino80/Ncapd3/Ska1/Stag3/Ncapd2/Kash5/Ttk/Pcid2/Shoc1/Prc1/Hnrnpu/Mael/Brca2/Ccnb1/Mei4/Iho1/Haspin/Meioc/Sycp2/Rrs1/Psrc1/Syce3/Seh1l/Nup62/Ankrd31/Rnf212b/Riok2	82
e	e	GO:0006302	double-strand break repair	79/2448	312/28928	0.253205128205128	2.99212334506452	10.756908450142	3.75686433801011e-19	3.92726497048414e-17	3.07328451109399e-17	Hdgfl2/Mcm2/Pnkp/Ruvbl2/Ubqln4/Rpa3/Zswim7/Actr8/C1qbp/Rad51d/Rad50/Recql5/4930447C04Rik/Trip13/Esco2/Dmc1/Xrcc6/Prkdc/Ube2v2/Parp9/Smarcd1/Majin/Cdca5/Nhej1/Mcm6/Parp1/Psmd14/Terb2/Rad51/Mcm8/Samhd1/Vcp/Rad54l/Rpa2/Actb/Pot1a/Mcm7/Ruvbl1/Fus/Plk1/Morf4l2/Gins4/Mre11a/Atr/Mlh1/Rfwd3/Recql4/Fancd2/Ino80/Helq/Rnf126/Parp2/Rif1/Pml/Ddx1/Zfp365/Hpf1/Kash5/Inip/Rtel1/Eme1/Ap5z1/Brca2/Shld2/Ppp4r3a/Spidr/Setx/Palb2/Mms22l/Kmt5a/Dtx3l/Meioc/Csnk2a1/Ube2n/Hus1b/Aunip/Rad54b/Prmt1/Shld3	79
e	e	GO:1903311	regulation of mRNA metabolic process	79/2448	320/28928	0.246875	2.91732026143791	10.4863492161985	1.89506668008019e-18	1.91271040434301e-16	1.4967931382412e-16	Tbrg4/Wdr77/Hnrnpd/Srpk1/Hnrnpa2b1/Ptbp1/Khsrp/Rbm25/Pabpc4/Igf2bp1/Hnrnpl/Srsf1/C1qbp/Fxr2/Pnpt1/Slirp/Pabpn1/Gtsf1/Parn/Tra2b/Noct/Prmt5/Srsf7/Clns1a/Eif4a3/Cpeb1/Fastkd2/Boll/Ncl/Cdc73/Prdx6/Caprin1/Larp7/Ncbp1/Smu1/Magoh/Ybx1/Srrm1/Mtor/Piwil1/Tra2a/Magohb/U2af2/Fus/Rbpms2/Mlh1/Larp4b/Piwil2/Srsf2/Rnps1/Celf5/Secisbp2/Eif1/Cnot1/Upf3b/Piwil4/Bag4/Larp1/Arid5a/Pcid2/Ythdf1/Hnrnpu/Apobec1/Ccnb1/Pde12/Dnd1/Tent5b/Meioc/Pkp3/Jmjd6/Npm1/Upf1/Sap18b/Dazap1/Cacng7/Polr2g/Pnldc1/Fastkd5/Trim71	79
e	e	GO:0006402	mRNA catabolic process	70/2448	265/28928	0.264150943396226	3.12146997163645	10.5486630031967	3.41781563300661e-18	3.39116825688486e-16	2.65376157624349e-16	Tbrg4/Hnrnpd/Smg5/Ptbp1/Lsm2/Khsrp/Pabpc4/Igf2bp1/Srsf1/Fxr2/Hbs1l/Supv3l1/Pnpt1/Gtsf1/Parn/Noct/Mtpap/Etf1/Eif4a3/Exosc7/Fastkd2/Boll/Cnot9/Caprin1/Exosc9/Exosc3/Ncbp1/Magoh/Ybx1/Mrto4/Mtor/Piwil1/Magohb/Fus/Lsm4/Mlh1/Dis3/Larp4b/Piwil2/Exosc4/Rnps1/Secisbp2/Zcchc7/Cnot1/Upf3b/Piwil4/Larp1/Arid5a/Pcid2/Ythdf1/Exosc2/Hnrnpu/Apobec1/Pde12/Dnd1/Tent5b/Meioc/Pkp3/Cnot10/Npm1/Upf1/Exosc5/Gspt1/Cacng7/Polr2g/Gspt2/Pnldc1/Fastkd5/Trim71/Lsm5	70
e	e	GO:0070192	chromosome organization involved in meiotic cell cycle	35/2448	76/28928	0.460526315789474	5.44203646370829	11.7896080699609	3.93805395466325e-18	3.84222797509978e-16	3.00673873871833e-16	Ccne1/Syce2/Tex11/Psmc3ip/Sycp3/Rad50/4930447C04Rik/Trip13/Dmc1/Majin/Cpeb1/Terb2/Rad51/Sycp1/Smc2/Ndc1/Mre11a/Tex12/Mlh1/Mnd1/Fancd2/Ncapd3/Stag3/Ncapd2/Kash5/Shoc1/Mael/Mei4/Iho1/Haspin/Meioc/Sycp2/Syce3/Ankrd31/Rnf212b	35
e	e	GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16/2448	16/28928	1	11.8169934640523	13.1590914520834	6.61235148166203e-18	6.14423897994437e-16	4.80817938984012e-16	Nop9/Fcf1/Rpp40/Utp23/Bop1/Rcl1/Nol9/Bms1/Kri1/Abt1/Tsr1/Sde2/Rps21/Tbl3/Npm1/Rrs1	16
e	e	GO:0072594	establishment of protein localization to organelle	98/2448	459/28928	0.213507625272331	2.52301821236846	10.0005468190689	7.81853258835067e-18	7.151514026907e-16	5.59642332639837e-16	Cdh1/Cct3/Kpnb1/Folr1/Nup214/Bbc3/Cse1l/Tomm40/Timm50/Kpna6/Ruvbl2/Bax/Phb2/Tpr/M6pr/Cct4/Nutf2/Tnpo1/Tnpo3/Timm23/Pam16/Srp19/Nolc1/Nup50/Stk4/Tomm34/Kpna2/Trim37/Pex7/Timm13/Nup85/Gga3/Timm9/Nup153/Kpna3/Mipep/Dnajc15/Nup155/Cct5/Tomm22/Samm50/Tomm70a/Hsp90ab1/Glp1r/Pmaip1/Ddit3/Cct8/Get4/Tspan17/Hspd1/Pmpca/Nup35/Lrp2/Timm10/Fermt1/Dnajc19/Ect2/Ptpn22/Tomm7/Pmpcb/Grpel1/Ran/Cct6a/Pot1a/Lrwd1/Cct7/Edem1/Ipo5/Herpud1/Zpr1/Nup93/Parl/Cct2/Nup54/Gnptab/Pml/Bag4/Fam53a/Nup133/Ipo8/Brca2/Spidr/Irgm1/Timm8a1/Get3/Nup188/Nup107/Mapk14/Snupn/Cfl1/Timm17a/Hikeshi/Tcp1/Cacng7/Nutf2-ps1/Tomm5/Tomm20/Nup62	98
e	e	GO:0000387	spliceosomal snRNP assembly	24/2448	37/28928	0.648648648648649	7.66507684154743	12.3345454557052	1.96358225210695e-17	1.76843238520524e-15	1.38388825282096e-15	Wdr77/Prpf6/Snrpd1/Lsm2/Prpf31/Sart3/Snrpf/Snrpd3/Smn1/Prmt5/Snrpc/Clns1a/Snrpb/Ddx20/Strap/Lsm4/Gemin5/Snrpd2/Gemin4/Gemin6/Snrpg/Prmt7/Gemin2/Snrpe	24
e	e	GO:0032259	methylation	59/2448	208/28928	0.283653846153846	3.35193564605329	10.3505469151165	4.04251956220519e-17	3.58559235108321e-15	2.80590831494689e-15	Dnmt3l/Nsun5/Trmt1/Fam98a/Gnmt/Trmt10a/Emg1/Bud23/Kmt2b/Mettl1/Rnmt/Setdb1/Snrpd3/Ftsj3/Nsun2/Dimt1/Comtd1/Eef1akmt1/Setd4/Prmt5/Wdr4/Thada/Etf1/Suv39h2/Fam98b/Snrpb/Dnmt3b/Larp7/Coq3/Trmo/Zcchc4/Prdm5/Thumpd3/Prmt3/Lcmt1/Rrp8/Mto1/Hemk1/Dph5/Smyd5/Trmt5/Tfb1m/Trmt6/Fdxacb1/Nop2/Mettl18/Coq5/Trmt10c/Slc25a26/Fbl/Kmt5a/Mettl4/Prmt7/Trmt61a/Armt1/Gspt1/Prmt1/Eef1akmt4/Eef1ece2	59
e	e	GO:0032508	DNA duplex unwinding	32/2448	69/28928	0.463768115942029	5.4803447949228	11.3290568940911	8.24003497357888e-17	7.19957682616877e-15	5.63403491045016e-15	Ddx3x/Mcm2/Ruvbl2/G3bp1/Supv3l1/Rad50/Recql5/Top2a/Sub1/Xrcc6/Rfc4/Ercc3/Twnk/Mcm6/Rad51/Mcm8/Dtd1/Chd1l/Rfc5/Pot1a/Mcm7/Ssbp1/Ruvbl1/Ercc2/Gins4/Mre11a/Recql4/Helq/Ddx1/Rtel1/Zgrf1/Upf1	32
e	e	GO:2001252	positive regulation of chromosome organization	42/2448	119/28928	0.352941176470588	4.17070357554787	10.538127418849	2.60120523270592e-16	2.14471203271274e-14	1.67834620796681e-14	Hnrnpd/Cct3/Pnkp/Ruvbl2/Hnrnpa2b1/Tpr/Tinf2/Cct4/Naf1/Setdb1/Ncapg/Actr8/Uchl5/Rad50/Cct5/Myc/Parn/Fen1/Cct8/Nvl/Bub1/Smc2/Cct6a/Mapkapk5/Pot1a/Cct7/Ruvbl1/Mre11a/Atr/Cct2/Ino80/Ncapd3/Pphln1/Ska1/Pml/Ncapd2/Rtel1/Tasor/Gnl3/Tcp1/Ptges3/Mphosph8	42
e	e	GO:0000075	cell cycle checkpoint signaling	59/2448	218/28928	0.270642201834862	3.19817713017929	9.90541669424111	4.39489307937209e-16	3.5243430255677e-14	2.75797760366652e-14	Ier3/Tpr/Cdc20/Cdt1/Usp44/Cry1/Mdm2/Ccng1/Rad50/Trip13/Nsun2/Rad17/Rad1/Mtbp/Prkdc/Parp9/Donson/Pidd1/Bard1/Rad51/Bub1/Aurka/Tti1/Rps6/Plk3/Cdca8/Rpa2/Kntc1/Mad2l1/Anapc15/Lcmt1/Plk1/Mre11a/Usp28/Tipin/Zwilch/Atr/Dync1li1/Rfwd3/Fancd2/Ska1/Rps27l/Pml/Ttk/Pcid2/Inip/Sde2/Eme1/Brca2/Ccnb1/Nop53/Dtx3l/Haspin/Mapk14/Sycp2/Rpl26/Mdc1/Hus1b/Rpl24	59
e	e	GO:1901987	regulation of cell cycle phase transition	96/2448	475/28928	0.202105263157895	2.38827657378741	9.27592401348516	7.19792092752449e-16	5.54429330391162e-14	4.33869139564911e-14	Ddx3x/Ccne1/Dbf4/Ier3/Phb2/Tpr/Cdc20/Cdt1/Fbxo5/Usp44/Cry1/Mdm2/Ccng1/Rad50/Mnat1/Ccnh/Trip13/Nsun2/Rad17/Ecd/Pinx1/Rad1/Mtbp/Prkdc/Senp2/Parp9/Donson/Smarcd1/Ercc3/Cdca5/Pidd1/Bard1/Cdc73/Rad51/Usp50/Bub1/Aurka/Tti1/Larp7/Anp32b/Rps6/Pdpn/Plk3/Cdca8/Rpa2/Miip/Kntc1/Actb/Mad2l1/Ercc2/Anapc15/Lcmt1/Plk1/Mre11a/Usp28/Tipin/Zwilch/Atr/Dync1li1/Cdc25a/Rfwd3/Fancd2/Ino80/Plcg2/Plk5/Ska1/Rps27l/Pml/Ttk/Pcid2/Inip/Sde2/Eme1/D1Pas1/Brca2/Ccnb1/Nop53/Eif4g1/Mlf1/Dtx3l/Haspin/Plpp2/Mapk14/Pkp3/Mta3/Npm1/Sycp2/Rpl26/Mdc1/Cdk7/Cdkn2b/Hus1b/Psme3/Psme2/Rpl24/Riok2	96
e	e	GO:0034504	protein localization to nucleus	77/2448	340/28928	0.226470588235294	2.67620146097655	9.45305535003298	9.09784822341023e-16	6.9167277272524e-14	5.41269110981289e-14	Cdh1/Kpnb1/Nup214/Cse1l/Kpna6/Phb2/Hdgf/Tpr/Nutf2/Tnpo1/Nuak2/Tnpo3/Nolc1/Utp25/Nup50/Rrp7a/Stk4/Kpna2/Srsf1/Ahr/Mdm2/Xpo1/Nup85/Nup153/Nol8/Kpna3/Pinx1/Nup155/Rangap1/Parp9/Hsp90ab1/Grk2/Bard1/Rassf5/Parp1/Nvl/Nup35/Fermt1/Ect2/Nmd3/Ptpn22/Larp7/Txn1/Sesn2/Park7/Mtor/Ran/Ipo5/Plk1/Zpr1/Pin1/Nup93/Six4/Nup54/Pml/Fam53a/Rpf2/Nup133/Hnrnpu/Ipo8/Ints13/Nop53/Dtx3l/Polr1a/Six1/Nup188/Nup107/Mapk14/Snupn/Cfl1/Npm1/Rpl11/Rrs1/Hikeshi/Nutf2-ps1/Lamtor5/Nup62	77
e	e	GO:0044772	mitotic cell cycle phase transition	93/2448	455/28928	0.204395604395604	2.41534152122387	9.25227954629084	9.83392765488858e-16	7.38048878098946e-14	5.77560771310056e-14	Ddx3x/Ccne1/Dbf4/Ier3/Phb2/Tpr/Cdc20/Pole/Fbxo5/Myb/Usp44/Mdm2/Ccng1/Rad50/Mnat1/Ccnh/Trip13/Rad17/Ecd/Pinx1/Myc/Mtbp/Prkdc/Senp2/Donson/Smarcd1/Ercc3/Cdca5/Pidd1/Bard1/Cdc73/Mastl/Bub1/Ccna2/Larp7/Eif4e/Anp32b/Rps6/Pdpn/Plk3/Nasp/Cdca8/Rpa2/Rcc1/Miip/Kntc1/Cit/Actb/Mad2l1/Ercc2/Anapc15/Lcmt1/Plk1/Pim2/Eif4ebp1/Mre11a/Ccnb2/Zwilch/Atr/Dync1li1/Cdc25a/Ctdp1/Rfwd3/Ino80/Plk5/Ska1/Rps27l/Pml/Ttk/Pcid2/Inip/Sde2/D1Pas1/Ccnb1/Nop53/Ppp2r2d/Ccno/Taf10/Dbx2/Eif4g1/Haspin/Mta3/Ube2s/Rpl26/Cks2/Cdk7/Cdkn2b/Hus1b/Psme3/Psme2/Trim71/Rpl24/Riok2	93
e	e	GO:0000959	mitochondrial RNA metabolic process	26/2448	50/28928	0.52	6.14483660130719	11.070607323171	1.86456962196569e-15	1.3643988208734e-13	1.06771144668351e-13	Tbrg4/Tfam/Trnt1/Mtres1/Supv3l1/Pnpt1/Elac2/Slirp/Yars2/Lrpprc/Twnk/Dars2/Cdk5rap1/Trit1/Slc25a33/Ears2/Rpusd4/Mto1/Ppargc1b/Trmt5/Tfb1m/Mrpl12/Pde12/Trmt10c/Mettl4/Sars2	26
e	e	GO:0043484	regulation of RNA splicing	54/2448	194/28928	0.278350515463918	3.2892662219527	9.72741704218207	2.0849871722483e-15	1.50685369214093e-13	1.17918962620203e-13	Wdr77/Fam50a/Cdk12/Hnrnpa2b1/Ptbp1/Rbm25/Hnrnpl/Srsf1/C1qbp/Kat2a/Slirp/Srsf5/Smn1/Tra2b/Prmt5/Srsf7/Rps26/Clns1a/Eif4a3/Ncl/Prdx6/Supt20/Larp7/Ncbp1/Smu1/Magoh/Srrm1/Taf12/Cdk11b/Tra2a/U2af2/Sgf29/Fus/Zpr1/Rbpms2/Sf3b3/Srsf2/Rnps1/Celf5/Eif1/Upf3b/Hnrnpu/Hnrnpf/Setx/Taf10/Mettl4/Jmjd6/Npm1/Upf1/Rrp1b/Sap18b/Dazap1/Sf3b5/Rps13	54
e	e	GO:0043414	macromolecule methylation	42/2448	126/28928	0.333333333333333	3.93899782135076	10.0524431990198	2.68020025395748e-15	1.91340149837403e-13	1.49733395445737e-13	Nsun5/Trmt1/Fam98a/Trmt10a/Emg1/Bud23/Mettl1/Rnmt/Snrpd3/Ftsj3/Nsun2/Dimt1/Eef1akmt1/Setd4/Prmt5/Wdr4/Thada/Etf1/Fam98b/Snrpb/Larp7/Trmo/Zcchc4/Thumpd3/Prmt3/Lcmt1/Mto1/Hemk1/Trmt5/Tfb1m/Trmt6/Fdxacb1/Nop2/Mettl18/Trmt10c/Slc25a26/Fbl/Kmt5a/Prmt7/Trmt61a/Gspt1/Prmt1	42
e	e	GO:0032204	regulation of telomere maintenance	37/2448	102/28928	0.362745098039216	4.28655645264642	10.1099126984103	5.58125869246885e-15	3.88960576020388e-13	3.04381426436396e-13	Hnrnpd/Smg5/Cct3/Pnkp/Ruvbl2/Hnrnpa2b1/Tinf2/Cct4/Naf1/Actr8/Uchl5/Rad50/Pinx1/Cct5/Myc/Parn/Gnl3l/Cct8/Parp1/Nvl/Nat10/Cct6a/Mapkapk5/Pot1a/Cct7/Ruvbl1/Mre11a/Atr/Cct2/Ino80/Pml/Rtel1/Hnrnpu/Gnl3/Upf1/Tcp1/Ptges3	37
e	e	GO:0072331	signal transduction by p53 class mediator	48/2448	169/28928	0.284023668639053	3.35630583594385	9.34085294480813	3.19091826573733e-14	2.19760417972074e-12	1.7197370021658e-12	Eef1e1/Bbc3/Bax/Cops3/Ddit4/Usp15/Mdm2/Rffl/Myc/Bop1/Rrn3/Prkn/Pmaip1/Cd74/Pidd1/Rps6ka6/Steap3/Ell3/Rps20/Sesn2/Trp73/Triap1/Ercc2/Uri1/Aen/Pycard/Rrp8/Usp10/Usp28/Atr/Mif/Rps27l/Pml/Acer2/Nop2/Rpf2/Pak1ip1/Mybbp1a/Brca2/Nop53/Mlf1/Kmt5a/Npm1/Rpl11/Rpl26/Rrs1/Rps7/Rps15	48
e	e	GO:0097193	intrinsic apoptotic signaling pathway	74/2448	343/28928	0.215743440233236	2.54943882314831	8.77709521089689	4.76888172938102e-14	3.24616670276703e-12	2.54029048791508e-12	Ddx3x/Bbc3/Prodh/Ier3/Bax/Ubqln1/Hmox1/Trap1/Crip1/Epha2/Ddit4/Usp15/Mdm2/Rack1/Vdac2/Ero1a/Ppif/Myc/Prkdc/Rrn3/Prkn/Pmaip1/Ptpn2/Cd74/Hells/Ddit3/Hras/Steap3/Parp1/Ell3/Chac1/Bub1/Skil/Pdcd10/Park7/Trp73/Ube2k/Triap1/Ybx3/Ercc2/Uri1/Aen/Ddias/Rps3/Pycard/Rrp8/Herpud1/Usp28/Mlh1/Trib3/Mif/Parl/Rps27l/Pml/Rtkn2/Mcl1/D1Pas1/Mybbp1a/Mael/Siah1b/Brca2/Atf4/Cyct/Cebpb/Eno1b/Rpl26/Rps7/Eno1/Cycs/Siva1/Map3k5/Bnip3/Noc2l/Pnp	74
e	e	GO:0051054	positive regulation of DNA metabolic process	69/2448	312/28928	0.221153846153846	2.61337355455002	8.71176559682988	9.63601964285163e-14	6.48382287232798e-12	5.07392105090022e-12	Hnrnpd/Cct3/Dbf4/Hdgfl2/Pnkp/Ruvbl2/Bax/Hnrnpa2b1/Cdt1/Tinf2/Cct4/Faf1/Naf1/Actr8/Uchl5/Rad50/Cct5/Myc/Prkdc/Ube2v2/Parn/Rfc4/Smarcd1/Atf1/Oga/Hras/Cct8/Parp1/Nvl/Rad51/Ccna2/Exosc3/Rfc5/Cct6a/Mapkapk5/Actb/Pot1a/Ssbp1/Cct7/Ruvbl1/Ercc2/Rps3/Fus/Morf4l2/Mre11a/Atr/Mlh1/Cct2/Ino80/Helq/Rnf126/Rif1/Pml/Rtel1/Gfer/Shld2/Spidr/Gnl3/Npm1/Ptk2b/Arrb2/Tcp1/Ptges3/Ube2n/Prkcg/Prmt1/Ankrd31/Pnp/Shld3	69
e	e	GO:0010639	negative regulation of organelle organization	80/2448	393/28928	0.203562340966921	2.40549485273329	8.52972462079449	1.25312738853492e-13	8.33614515054933e-12	6.52345741017221e-12	Mcm2/Ier3/Tpr/Cdc20/Tinf2/Mid1ip1/Capza2/Trim37/Fbxo5/Usp44/Rad50/Top2a/Kat2a/Sptb/Ccdc88c/Gdi2/Mak/Prelid1/Trip13/Ppif/Pinx1/Sub1/Rad1/Mtbp/Twf2/Prkn/Dmrt1/Huwe1/Gnl3l/Parp1/Spta1/Nat10/Bub1/Kif24/Cdca8/Espn/Mtor/Kntc1/Triap1/Pot1a/Mad2l1/Fkbp4/Anapc15/Lcmt1/Plk1/Swap70/Naa10/Usp10/Gclc/Zwilch/Dync1li1/Recql4/Ccp110/Parl/Ankrd27/Ska1/Pml/F11r/Ttk/Higd1a/Pcid2/Rtel1/Hnrnpu/Eml2/Ghitm/Ccnb1/Bmerb1/Camsap3/Shroom2/Haspin/Carmil2/Cfl1/Capg/Npm1/Arrb2/Sycp2/Gmfg/Pick1/Slc25a31/Bnip3	80
e	e	GO:0071897	DNA biosynthetic process	48/2448	175/28928	0.274285714285714	3.2412324929972	9.04196385215175	1.35789329644988e-13	8.93158130046923e-12	6.98941647090466e-12	Hnrnpd/Nhp2/Cct3/Pnkp/Pole/Tinf2/Cct4/Pam16/Ahr/Sycp3/Rad50/Jade2/Pold2/Wrnip1/Pinx1/Cct5/Parn/Rfc4/Hsp90ab1/Gnl3l/Cct8/Ing5/Nop10/Nat10/Ccna2/Sycp1/Gar1/Vcp/Dnajc2/Rfc5/Cct6a/Mapkapk5/Pot1a/Cct7/Pold3/Tex12/Atr/Cct2/Pml/Jade3/Pold1/Hnrnpu/Gfer/Lin9/Ptk2b/Arrb2/Tcp1/Ptges3	48
e	e	GO:0010948	negative regulation of cell cycle process	71/2448	330/28928	0.215151515151515	2.5424440483264	8.56834554158541	1.78679190703233e-13	1.13694345910514e-11	8.89716061716786e-12	Ier3/Tpr/Cdc20/Cdt1/H2-M3/Trim37/Fbxo5/Usp44/Cry1/Mdm2/Ccng1/Rad50/Kat2a/Trip13/Nsun2/Rad17/Pinx1/Rad1/Mtbp/Prkdc/Parp9/Donson/Dmrt1/Pidd1/Bard1/Cdc73/Rad51/Bub1/Aurka/Tti1/Rps6/Plk3/Cdca8/Rpa2/Miip/Kntc1/Mad2l1/Anapc15/Lcmt1/Plk1/Naa10/Mre11a/Usp28/Tipin/Zwilch/Atr/Dync1li1/Rfwd3/Recql4/Fancd2/Ska1/Rps27l/Pml/Ttk/Pcid2/Inip/Sde2/Eme1/Brca2/Ccnb1/Nop53/Dtx3l/Haspin/Mapk14/Npm1/Sycp2/Rpl26/Mdc1/Cdkn2b/Hus1b/Rpl24	71
e	e	GO:0006405	RNA export from nucleus	33/2448	92/28928	0.358695652173913	4.2387041773231	9.46010813814717	2.34833243662328e-13	1.4781868907519e-11	1.1567563966253e-11	Nup214/Akap8l/Hnrnpa2b1/Ddx39a/Tpr/Nxf2/Xpo1/Nup85/Nup153/Nsun2/Nup155/Pabpn1/Alyref/Eif4a3/Thoc3/Eif4e/Ncbp1/Nol6/Magoh/Magohb/Nup93/Thoc5/Xpot/Nxt1/Pcid2/Nup133/Thoc6/Nxt2/Nup160/Nup188/Nup107/Xpo5/Nup62	33
e	e	GO:0007093	mitotic cell cycle checkpoint signaling	45/2448	160/28928	0.28125	3.32352941176471	8.9609023500581	2.94293718678127e-13	1.8134688727808e-11	1.41913159411325e-11	Ier3/Tpr/Cdc20/Usp44/Mdm2/Ccng1/Rad50/Trip13/Rad17/Mtbp/Prkdc/Donson/Pidd1/Bard1/Bub1/Rps6/Plk3/Cdca8/Rpa2/Kntc1/Mad2l1/Anapc15/Lcmt1/Plk1/Mre11a/Tipin/Zwilch/Atr/Dync1li1/Rfwd3/Fancd2/Ska1/Rps27l/Pml/Ttk/Pcid2/Inip/Sde2/Eme1/Ccnb1/Nop53/Haspin/Rpl26/Hus1b/Rpl24	45
e	e	GO:1903320	regulation of protein modification by small protein conjugation or removal	59/2448	255/28928	0.231372549019608	2.73412789952582	8.45693635989932	7.79215163158865e-13	4.70260367539381e-11	3.6800264677888e-11	Ddx3x/Ubqln1/Cdc20/Ube2i/Fbxo5/Usp44/Cry1/Gtpbp4/Pinx1/Mtbp/Ube2v2/Senp2/Prkn/Hsp90ab1/Ndfip1/Huwe1/Gnl3l/Rassf5/Mastl/Nmi/Ptpn22/Bcl10/Vcp/Plaa/Park7/Mtor/Aimp2/Mad2l1/U2af2/Prmt3/Rps3/Plk1/Trim21/Herpud1/Dcun1d5/Gclc/Trib1/Trib3/Isg15/Otud4/Atg5/D1Pas1/Cep78/Nop53/Gnl3/Rps2/Bex4/Dtx3l/Nlrc3/Sae1/Uba2/Npm1/Rpl11/Arrb2/Ube2s/Rps7/Ube2n/Prkcg/Tm9sf5	59
e	e	GO:0006360	transcription by RNA polymerase I	28/2448	71/28928	0.394366197183099	4.66022277455583	9.38878767538231	1.00214691657483e-12	5.98629392819288e-11	4.68457935653452e-11	Pwp1/Nol11/Actr6/Ddx21/Polr1f/Ippk/Rrn3/Ercc3/Tcof1/Wdr75/Ncl/Polr1e/Mtor/Polr1d/Ercc2/Polr2f/Polr2l/Mars1/Mybbp1a/Wdr43/Nop53/Utp15/Atf4/Polr1a/Heatr1/Polr1c/Lyar/Taf1a	28
e	e	GO:1901873	regulation of post-translational protein modification	59/2448	260/28928	0.226923076923077	2.68154851684263	8.28124803447215	1.86732859741781e-12	1.07170015777293e-10	8.38659861296419e-11	Ddx3x/Ubqln1/Cdc20/Ube2i/Fbxo5/Usp44/Cry1/Gtpbp4/Pinx1/Mtbp/Ube2v2/Senp2/Prkn/Hsp90ab1/Ndfip1/Huwe1/Gnl3l/Rassf5/Mastl/Nmi/Ptpn22/Bcl10/Vcp/Plaa/Park7/Mtor/Aimp2/Mad2l1/U2af2/Prmt3/Rps3/Plk1/Trim21/Herpud1/Dcun1d5/Gclc/Trib1/Trib3/Isg15/Otud4/Atg5/D1Pas1/Cep78/Nop53/Gnl3/Rps2/Bex4/Dtx3l/Nlrc3/Sae1/Uba2/Npm1/Rpl11/Arrb2/Ube2s/Rps7/Ube2n/Prkcg/Tm9sf5	59
