"","ESC_Rep1","ESC_Rep2","Epi_Rep1","Epi_Rep2","Meso_Rep2","OSC-D7_Rep1","OSC-D7_Rep2","OSC-D8_Rep1","OSC-D8_Rep2","OSC-D9_Rep1","OSC-D9_Rep2","OSC-D10_Rep1","OSC-D10_Rep2"
"Axin2",1206.24157963276,1163.27315880946,416.256624365512,300.091775499657,21483.3620150615,592.124793414829,715.923654415451,562.650697722715,596.497705010351,428.706600046948,653.609705594346,516.746306265066,534.03615635672
"Brat1",363.524859615353,571.521160632476,427.648910927094,349.839609940777,409.806403325038,461.64136629454,393.096060603647,492.319360507376,378.114654012837,470.000580787022,381.272328263368,549.303827984513,514.402474137723
"Gna12",951.498780281094,1591.1553728759,1581.77517258894,1615.19985048345,1196.01806111477,2650.16339909828,2260.81154025932,2092.5856306538,2006.62826288001,2442.35126086291,2509.69367725008,3044.54568489289,3195.05455310479
"Slc22a18",66.0954290209733,35.4039657028968,25.4135623296839,16.0476885293934,24.408531859485,2.69965711283357,1.01838357669339,3.65357595923841,11.231128337015,14.2651933465709,6.70368928814714,9.18289074138244,18.3247700710639
"Itgb2l",0,0,0,0,0,0,0,0,0,0,0.837961161018392,0,0
"Igsf5",2.75397620920722,0,1.75265947101268,4.81430655881803,0,25.19679971978,21.3860551105611,8.22054590828643,1.24790314855722,5.25559754873666,4.18980580509196,10.017698990599,3.92673644379941
"Pih1d2",11.0159048368289,10.1154187722562,25.4135623296839,25.6763016470295,32.1164892887961,29.6962282411692,29.5331237241082,24.6616377248593,13.7269346341294,10.5111950974733,14.2453397373127,10.017698990599,14.3980336272645
"Dlat",2573.59076750415,2762.52086670317,2905.03307320352,2588.49215979116,1993.79165504846,1253.54078605905,1106.98294786571,1007.47357075999,953.398005497716,1128.45187367874,994.659898128832,1124.48671169474,960.741516582922
"Sdhd",4314.10373172311,3481.72714141059,2741.15941266383,3292.18330180506,2849.37492970199,1816.86923693699,2056.11644134395,1591.13233024833,1680.92554110657,1521.12009053435,1592.96416709596,1483.45425885787,1748.70662963867
"Fgf23",1.37698810460361,4.04616750890249,3.50531894202536,0,0,0.899885704277856,0,0,0,0,0,0,0
"Fgf6",0,0,0,0.802384426469672,0,0,0,0,0,0,0,0,0
"Ccnd2",63.341452811766,64.7386801424398,503.889597916146,609.009779690481,8914.25276699825,6966.01523681488,8629.78242889976,3597.85892586003,4363.9173105046,3946.20295945141,4871.90619016093,5574.84948826836,4664.9628952337
"Gpr107",1754.282845265,2249.66913494978,1127.83636959666,1284.61746677794,1619.95571972688,1607.19586784025,1642.65270920643,1928.17471248807,1914.28342988677,2004.63506501813,2119.20377621551,1988.51324963391,2268.34475236813
"Nalcn",12.3928929414325,16.1846700356099,26.2898920651902,20.8619950882115,0,44.9942852138928,9.16545219024048,31.0553956535265,2.49580629711444,41.2939807400738,26.8147571525886,46.7492619561288,39.2673644379941
"Btbd17",0,3.03462563167687,221.711423083104,181.338880382146,11.5619361439666,9.89874274705641,2.03676715338677,6.39375792866722,14.9748377826866,5.25559754873666,6.70368928814714,10.017698990599,17.0158579231308
"Slfn4",0,1.01154187722562,1.75265947101268,0,0,0,0,0,0,0,0,0,0
"Th",0,4.04616750890249,5.25797841303804,12.8381508235147,0,17.0978283812793,9.16545219024048,8.22054590828643,9.98322518845776,3.75399824909762,3.35184464407357,0,9.16238503553196
"Scnn1g",0,0,0,0,0,2.69965711283357,0,0,0,0,3.35184464407357,0,0
"Drp2",11.0159048368289,36.4155075801224,9.63962709056974,10.4309975441057,23.1238722879332,102.586970287676,70.2684667918437,179.938615992492,173.458537649454,286.805466231058,321.777085831063,385.681411138062,373.039962160944
"Tspan32",4.13096431381083,13.1500444039331,9.63962709056974,12.0357663970451,0,2.69965711283357,1.01838357669339,10.9607278777152,6.2395157427861,11.2619947472928,11.7314562542575,2.50442474764976,3.92673644379941
"Lhx2",85.3732624854238,140.604320934361,33.3005299492409,21.6643795146811,43.6784254327627,89.0886847235077,130.353097816754,86.7724290319123,268.299176939802,178.690316657047,413.952813543086,275.486722241473,544.507453540185
"Clec2g",0,2.02308375445124,0,0,0,0,0,0,0,0,1.67592232203678,0,0
"Gmpr",121.174953205118,68.7848476513423,161.244671333167,140.417274632193,187.560297446569,106.186513104787,109.985426282886,141.576068420488,194.672891174926,216.230299148023,304.179901449676,272.982297493823,399.218205119607
"Glra1",0,0,0,0,35.9704680034516,0.899885704277856,0,0,0,1.50159929963905,6.70368928814714,7.51327424294927,0
"Mid2",11.0159048368289,5.05770938612811,10.5159568260761,20.0596106617418,375.120594893138,177.277483742738,135.44501570022,181.765403972111,150.996280975424,264.281476736472,297.476212161529,333.923299686634,265.709166030427
"Trim25",3454.86315445046,4539.79994498859,3022.46125776137,2857.2909426585,1974.52176147518,955.678617943083,851.368670115671,812.920650930547,722.53592301463,1009.82552900726,1070.91436378151,1476.77579286414,1081.16143419277
"Dgke",677.478147464976,746.517905392509,311.097056104751,332.187152558444,214.538148449158,318.559539314361,187.382578111583,235.655649370878,164.723215609553,260.527478487375,213.68009605969,272.982297493823,163.614018491642
"Scpep1",7419.21190760425,5683.85380813077,2178.55572246876,2061.32559160059,3188.52505659168,2187.62214709947,1759.76682052617,1961.97029011103,1700.89199148349,2243.38935366074,1924.79678685925,2324.10616581897,2121.74659179961
"Mnt",1872.70382226091,2449.95442664046,1522.18475057451,1137.78111673399,822.18212579318,2776.14739769718,1572.38424241459,1537.24208484956,1322.77733747065,1384.4745542672,1293.8120326124,1441.71384639704,1530.11830093384
"Itgb2",1.37698810460361,10.1154187722562,13.1449460325951,11.2333819705754,12.8465957155184,1.79977140855571,0,0.913393989809603,3.74370944567166,0,1.67592232203678,0.834808249216585,9.16238503553196
"Hddc2",789.014183937868,501.724771103908,629.204750093552,596.171628866966,1416.97950742168,509.335308621266,573.349953678377,448.476448996515,507.896581462788,450.479789891714,417.304658187159,340.601765680367,379.58452290061
"Tpd52l1",535.648372690804,378.316662082382,275.167536948991,335.396690264323,892.838402228532,657.816449827112,1165.03081173723,343.436140168411,686.346731706471,277.795870433224,348.591842983651,189.501472572165,282.725023953558
"Pemt",132.190858041947,91.038768950306,167.378979481711,140.417274632193,100.203446581044,74.690513455062,71.2868503685371,61.1973973172434,34.9412881596021,61.5655712852009,41.8980580509196,96.0029486599073,61.5188709528574
"Cdh1",16544.5120768124,10417.8697935467,22088.7673131728,21584.9434564606,1721.44382587947,106.186513104787,64.1581653316834,71.244731205149,83.6095109533337,175.687118057768,130.721941118869,561.825951722762,278.798287509758
"Cdh4",272.643644711515,724.263984093545,298.828439807662,349.839609940777,915.962274516465,66.5915421165613,62.1213981782966,43.8429115108609,59.8993511307465,65.3195695342985,87.9859219069312,116.038346641105,82.4614653197876
"Ckmt1",426.866312427119,380.339745836834,121.809833235381,126.776739382208,42.3937658612109,4.49942852138928,2.03676715338677,13.700909847144,4.99161259422888,21.0223901949467,17.5971843813862,40.0707959623961,28.796067254529
"Bcl6b",24.785785882865,21.2423794217381,154.234033449116,96.2861311763606,8.99261700086291,74.690513455062,242.375291253026,230.17528543202,288.265627316718,301.821459227448,407.249124254939,190.336280821381,369.113225717145
"Clec10a",4.13096431381083,4.04616750890249,1.75265947101268,5.6166909852877,0,0.899885704277856,0,0.913393989809603,0,0,0,0,1.30891214793314
"Alox12",287.790513862154,256.931636815308,85.8803140796213,56.9692942793467,6.42329785775922,6.29919992994499,8.14706861354709,7.30715191847682,9.98322518845776,5.25559754873666,13.4073785762943,4.17404124608293,7.85347288759882
"Comt",604.497777920985,566.463451246348,342.644926582979,332.989536984914,878.707146941461,404.948566925035,324.86436096519,385.452263699652,324.454818624877,417.444605299655,397.193590322718,510.90264852055,611.261973084775
"Rtca",1334.3014733609,1348.38532234175,1417.90151204926,1323.93430367496,1246.11978440529,1009.67176019975,1076.43144056491,829.361742747119,878.523816584282,775.576038263568,677.072618102861,738.805300556678,837.703774677208
"Dbt",771.113338578021,634.236757020465,829.007929788998,1002.98053308709,770.795742931106,362.653938823976,419.574033597675,485.012208588899,403.072716983982,483.514974483773,424.008347475306,369.820054402947,306.285442616354
"Dazap2",2248.62157481769,1886.52560102578,1665.90282719755,1643.28330540989,2119.68829306054,3124.40316525271,2852.49239831818,2488.99862223117,2591.89483955334,2205.84937116976,2016.13455341025,2103.7167880258,1897.92261450305
